name;artist;album;release_date;duration_ms;popularity;genres;YouTube_Title;YouTube_URL;downloaded
Hoy Estoy Feliz;Nerve Agent, Rodol VX, KxxL;Dejad Ke los Niños Se Acerquen a Nerve Agent;2023-02-17;143823;30;['tekno'];Nerve Agent (Y amigos) - Hoy Estoy Feliz (Videoclip);https://www.youtube.com/watch?v=9XsI-aYUE2c&pp=ygUrSG95IEVzdG95IEZlbGl6IE5lcnZlIEFnZW50LCBSb2RvbCBWWCwgS3h4TA%3D%3D;True
NOTESE RECORDAR;Nerve Agent, Rodol VX, VVV [Trippin'you];MANUAL DEL MANGURRIÁN;2024-09-13;196456;29;['post-punk', 'darkwave', 'cold wave', 'tekno'];NOTESE RECORDAR;https://www.youtube.com/watch?v=HPPN11Yg_rY&pp=ygU4Tk9URVNFIFJFQ09SREFSIE5lcnZlIEFnZW50LCBSb2RvbCBWWCwgVlZWIFtUcmlwcGluJ3lvdV0%3D;True
Frank Cuesta;LA ÉLITE, Nerve Agent;Escaleras Al Cielo;2024-05-10;136474;26;['tekno'];Frank Cuesta;https://www.youtube.com/watch?v=uh7wixiOhXo&pp=ygUjRnJhbmsgQ3Vlc3RhIExBIMOJTElURSwgTmVydmUgQWdlbnQ%3D;True
Coche Bomba;Nerve Agent, Rodol VX, Kiliki;12 Atentados;2022-01-28;223878;24;['tekno'];Coche Bomba;https://www.youtube.com/watch?v=-X2cAP7NhAE&pp=ygUpQ29jaGUgQm9tYmEgTmVydmUgQWdlbnQsIFJvZG9sIFZYLCBLaWxpa2k%3D;True
Ansiedad, Prisión;Nerve Agent, Rodol VX;12 Atentados;2022-01-28;230807;13;['tekno'];NERVE AGENT - ANSIEDAD, PRISIÓN. (VIDEOCLIP);https://www.youtube.com/watch?v=DLT7vWBArYc&pp=ygUoQW5zaWVkYWQsIFByaXNpw7NuIE5lcnZlIEFnZW50LCBSb2RvbCBWWA%3D%3D;True
FP (formación pafrontear);Nerve Agent, Rodol VX;MANUAL DEL MANGURRIÁN;2024-09-13;123472;20;['tekno'];FP (formación pafrontear);https://www.youtube.com/watch?v=7pemX53C8mU&pp=ygUwRlAgKGZvcm1hY2nDs24gcGFmcm9udGVhcikgTmVydmUgQWdlbnQsIFJvZG9sIFZY;True
BACINES;Nerve Agent, Rodol VX;MANUAL DEL MANGURRIÁN;2024-09-13;143812;27;['tekno'];BACINES;https://www.youtube.com/watch?v=ds0suD56YLQ&pp=ygUdQkFDSU5FUyBOZXJ2ZSBBZ2VudCwgUm9kb2wgVlg%3D;True
FINDE;Nerve Agent, Rodol VX, KxxL;MANUAL DEL MANGURRIÁN;2024-09-13;162609;26;['tekno'];NERVE AGENT Ft. KxxL - FINDE (VIDEOCLIP);https://www.youtube.com/watch?v=4FJ7NYbMVHc&pp=ygUhRklOREUgTmVydmUgQWdlbnQsIFJvZG9sIFZYLCBLeHhM;True
PUTEROS;Nerve Agent, Rodol VX;MANUAL DEL MANGURRIÁN;2024-09-13;159943;24;['tekno'];PUTEROS;https://www.youtube.com/watch?v=voy9VBS9NmY&pp=ygUdUFVURVJPUyBOZXJ2ZSBBZ2VudCwgUm9kb2wgVlg%3D;True
ESPABILA;Nerve Agent, Rodol VX;MANUAL DEL MANGURRIÁN;2024-09-13;148071;24;['tekno'];NERVE AGENT - ESPABILA (VIDEOCLIP);https://www.youtube.com/watch?v=K5HFAjIaJJM&pp=ygUeRVNQQUJJTEEgTmVydmUgQWdlbnQsIFJvZG9sIFZY;True
zapatero_hijas_typebeat.wav;Nerve Agent, Rodol VX;MANUAL DEL MANGURRIÁN;2024-09-13;138726;25;['tekno'];zapatero_hijas_typebeat.wav;https://www.youtube.com/watch?v=xYD2lskjAqI&pp=ygUxemFwYXRlcm9faGlqYXNfdHlwZWJlYXQud2F2IE5lcnZlIEFnZW50LCBSb2RvbCBWWA%3D%3D;True
