name;artist;album;release_date;duration_ms;popularity;genres;YouTube_Title;YouTube_URL;downloaded
Where I Want 2 B;CID;Where I Want 2 B;2021-08-13;201908;18.0;['tech house', 'future house'];Where I Want 2 B;https://www.youtube.com/watch?v=fWeku_jH-ts&pp=ygUUV2hlcmUgSSBXYW50IDIgQiBDSUQ%3D;True
I See U;Jend;I See U;2021-02-05;154409;29.0;['stutter house'];I See U;https://www.youtube.com/watch?v=XX5M_G6WV8I&pp=ygUMSSBTZWUgVSBKZW5k;True
Lick It;Kaskade, Skrillex;Fire & Ice;2011-11-08;214402;0.0;['dubstep', 'edm', 'electro', 'electronic'];Kaskade & Skrillex - Lick It (Official Video);https://www.youtube.com/watch?v=DrZhmr_0Wpo;True
Supersonic (My Existence) [with Noisia, josh pan & Dylan Brady];Skrillex, Noisia, josh pan, Dylan Brady;Supersonic (My Existence) [with Noisia, josh pan & Dylan Brady];2021-06-10;167253;55.0;['bass music', 'edm', 'dubstep', 'hyperpop', 'glitch', 'electronic', 'jungle', 'drumstep', 'drum and bass', 'electro', 'breakbeat'];Skrillex, Noisia, josh pan & Dylan Brady - Supersonic (My Existence) [Official Audio];https://www.youtube.com/watch?v=U41bONK2V-U&pp=ygVnU3VwZXJzb25pYyAoTXkgRXhpc3RlbmNlKSBbd2l0aCBOb2lzaWEsIGpvc2ggcGFuICYgRHlsYW4gQnJhZHldIFNrcmlsbGV4LCBOb2lzaWEsIGpvc2ggcGFuLCBEeWxhbiBCcmFkeQ%3D%3D;True
Summit (feat. Ellie Goulding);Skrillex, Ellie Goulding;Bangarang EP;2011-12-27;373986;55.0;['dubstep', 'edm', 'electro', 'electronic'];Skrillex - Summit (feat. Ellie Goulding) [Video by Pilerats];https://www.youtube.com/watch?v=-e_3Cg9GZFU;True
Rumble;Skrillex, Fred again.., Flowdan;Rumble;2023-01-04;146571;59.0;['edm', 'grime', 'dubstep', 'electronic', 'house', 'stutter house', 'drum and bass', 'electro'];Skrillex Fred again.. & Flowdan - Rumble [Official Audio];https://www.youtube.com/watch?v=7z25ZZ3DHds;True
Try It Out (with Alvin Risk) - Neon Mix;Skrillex, Alvin Risk;Recess;2014-03-14;229213;53.0;['edm', 'dubstep', 'electronic', 'moombahton', 'electro'];SKRILLEX + ALVIN RISK - TRY IT OUT (NEON MIX);https://www.youtube.com/watch?v=-iQRaZje0RA&pp=ygU8VHJ5IEl0IE91dCAod2l0aCBBbHZpbiBSaXNrKSAtIE5lb24gTWl4IFNrcmlsbGV4LCBBbHZpbiBSaXNr;True
Leave Me Like This;Skrillex, Bobby Raps;Leave Me Like This;2023-01-18;188571;43.0;['dubstep', 'edm', 'electro', 'electronic'];Skrillex with Bobby Raps - Leave Me Like This;https://www.youtube.com/watch?v=4MQQCFaV2fM;True
Face My Fears (English Version);Hikaru Utada, Skrillex;Face My Fears;2019-01-18;222013;50.0;['edm', 'j-r&b', 'dubstep', 'anime', 'j-pop', 'electronic', 'electro'];Hikaru Utada Skrillex - Face My Fears (English Version);https://www.youtube.com/watch?v=XtK50cbCAdk;True
MANDALORIANO;John Pollõn, Los Jackson 4;MANDALORIANO;2023-02-03;178500;33.0;[];MANDALORIANO;https://www.youtube.com/watch?v=txle3NMn7LQ&pp=ygUoTUFOREFMT1JJQU5PIEpvaG4gUG9sbMO1biwgTG9zIEphY2tzb24gNA%3D%3D;True
Asa Pary;Soto Asa, rjmussic;Remixxxtape;2023-03-10;125035;24.0;['neoperreo'];Soto Asa & rjmussic - Asa Pary;https://www.youtube.com/watch?v=BRfeE-Sx0F8&pp=ygUbQXNhIFBhcnkgU290byBBc2EsIHJqbXVzc2lj;True
Smartphone (Remix);Soto Asa, rjmussic, La Zowi;Remixxxtape;2023-03-10;145560;31.0;['neoperreo'];Soto Asa & rjmussic - Smartphone (Remix) (ft. La Zowi);https://www.youtube.com/watch?v=KppkiiSj9Fs&pp=ygUuU21hcnRwaG9uZSAoUmVtaXgpIFNvdG8gQXNhLCByam11c3NpYywgTGEgWm93aQ%3D%3D;True
Flex (Remix);Soto Asa, rjmussic;Remixxxtape;2023-03-10;160004;17.0;['neoperreo'];Flex (Remix);https://www.youtube.com/watch?v=bXVjjGzxIdg;True
Stupid Sweg;Soto Asa, rjmussic;Remixxxtape;2023-03-10;132923;19.0;['neoperreo']; Stupid Sweg ;https://www.youtube.com/watch?v=BkIOrr1Kd3g;True
El Apagón;Bad Bunny;Un Verano Sin Ti;2022-05-06;201816;67.0;['urbano latino', 'trap latino', 'reggaeton', 'latin'];Bad Bunny - El Apagón (360° Visualizer) | Un Verano Sin Ti;https://www.youtube.com/watch?v=QdQEljUMCEM&pp=ygUURWwgQXBhZ8OzbiBCYWQgQnVubnk%3D;True
Umi - Remix;Parkineos, Rojuu;Bitter Glitter (Remix);2022-01-15;181879;0.0;['hardcore techno', 'tekno', 'hyperpop', 'hardcore', 'techno'];Rojuu - Umi (Parkineos Remix) [OFFICIAL LYRICS VIDEO];https://www.youtube.com/watch?v=4xI_Fk9opAU;True
