name;artist;album;release_date;duration_ms;popularity;genres;YouTube_Title;YouTube_URL;downloaded
SUPERNOVA;SAIKO;SUPERNOVA;19/04/2023;190909;59;rbano espanol - urbano latino - trap lat;SAIKO - SUPERNOVA (Official Video) | SAKURA;https://www.youtube.com/watch?v=BbZi8xGMyuM;True
Paso de Entrar;Jarfaiter Parkineos;Paso de Entrar;10/12/2022;228379;42;rbano espa;Jarfaiter x @parkineos  - PASO DE ENTRAR;https://www.youtube.com/watch?v=RyjZBrWlXPQ;True
se que no debo;Orslok;se que no debo;24/09/2021;129453;43;yperpop en espa;orslok - se que no debo;https://www.youtube.com/watch?v=zLqeGiTJLKg;True
Tofu Delivery;Orslok Rojuu;Tofu Delivery;29/10/2021;184000;47;ap regio - urbano espanol - hyperpop en espa;orslok rojuu - tofu delivery;https://www.youtube.com/watch?v=wxKBvF2pS_A;True
Casa Kira;Carolina Durante Orslok;Casa Kira;14/09/2022;234147;44;ontipop - spanish modern rock - hyperpop en espanol - spanish indie ;Carolina Durante Orslok - Casa Kira;https://www.youtube.com/watch?v=49ISq1mbJ6k;True
Xanadu;Ummet Ozcan;Xanadu;11/08/2022;229926;57;dm - electro house - dutch house - big room - progressive electro house - pop da;Ummet Ozcan - Xanadu (Mongolian Techno);https://www.youtube.com/watch?v=9uMtnH7cABg;True
Marianela (Que Pasa) - Extended Mix;HUGEL Merk & Kremont Lirico En La Casa;Marianela (Que Pasa);25/11/2022;247862;34;lectro house - sky room - dutch house - rap dominicano - progressive electro house - dembow - deep ho;HUGEL Merk Kremont Lirico En La Casa - Marianela (Que Pasa) [Lyrics Video];https://www.youtube.com/watch?v=CEi5COj_QyA;False
This Feeling;Noisestorm;This Feeling;11/07/2016;261818;43;peedrun - dancefloor dnb - gaming ;[Electro] - Noisestorm - This Feeling [Monstercat Release];https://www.youtube.com/watch?v=eeKjgkveAh0;True
Synrise - Soulwax Remix;GOOSE Soulwax;Synrise (10 Year Anniversary Edition);22/10/2020;222270;38;ilter house - belgian indie rock - electronica - ghent indie - belgian rock - belgian electronic - dance-punk - belgian indie - alternative dance - mas;Goose - Synrise (Soulwax remix)  [HQ - full version];https://www.youtube.com/watch?v=nyC2ZzexEVk;True
Dragostea din tei;O-Zone;DiscO-Zone;23/02/2004;215386;68;urodance - moldovan pop - euro;O-Zone - Dragostea Din Tei [Official Video];https://www.youtube.com/watch?v=YnopHCL1Jk8;True
